   -3.1014490217    7.9490748711   10.0000000000
   -3.1014490217    7.9490748711   13.0000000000

  -10.0000000000   12.0000000000   10.0000000000
   -3.0425204404   15.9488578321   10.0000000000

   -3.0425204404   15.9488578321   13.0000000000
  -10.0000000000   12.0000000000   10.0000000000

   -9.9410714187   19.9997829610   10.0000000000
   -9.9410714187   19.9997829610   13.0000000000

  -10.0000000000   12.0000000000   10.0000000000
  -16.8985509783   16.0509251289   10.0000000000

  -16.8985509783   16.0509251289   13.0000000000
  -10.0000000000   12.0000000000   10.0000000000

  -16.9574795596    8.0511421679   10.0000000000
  -16.9574795596    8.0511421679   13.0000000000

  -10.0000000000   12.0000000000   10.0000000000
  -10.0589285813    4.0002170390   10.0000000000

  -10.0589285813    4.0002170390   13.0000000000
  -10.0000000000   12.0000000000   10.0000000000

   -3.1014490217    7.9490748711   10.0000000000
   -3.1014490217    7.9490748711   13.0000000000

  -10.0000000000   12.0000000000   10.0000000000
   -3.0425204404   15.9488578321   10.0000000000

   -3.0425204404   15.9488578321   13.0000000000
  -10.0000000000   12.0000000000   10.0000000000

   -3.1014490217    7.9490748711   10.0000000000
   -3.1014490217    7.9490748711   13.0000000000
