  -73.1014490217  -42.0509251289   10.0000000000
  -73.1014490217  -42.0509251289   13.0000000000

  -80.0000000000  -38.0000000000   10.0000000000
  -73.0425204404  -34.0511421679   10.0000000000

  -73.0425204404  -34.0511421679   13.0000000000
  -80.0000000000  -38.0000000000   10.0000000000

  -79.9410714187  -30.0002170390   10.0000000000
  -79.9410714187  -30.0002170390   13.0000000000

  -80.0000000000  -38.0000000000   10.0000000000
  -86.8985509783  -33.9490748711   10.0000000000

  -86.8985509783  -33.9490748711   13.0000000000
  -80.0000000000  -38.0000000000   10.0000000000

  -86.9574795596  -41.9488578321   10.0000000000
  -86.9574795596  -41.9488578321   13.0000000000

  -80.0000000000  -38.0000000000   10.0000000000
  -80.0589285813  -45.9997829610   10.0000000000

  -80.0589285813  -45.9997829610   13.0000000000
  -80.0000000000  -38.0000000000   10.0000000000

  -73.1014490217  -42.0509251289   10.0000000000
  -73.1014490217  -42.0509251289   13.0000000000

  -80.0000000000  -38.0000000000   10.0000000000
  -73.0425204404  -34.0511421679   10.0000000000

  -73.0425204404  -34.0511421679   13.0000000000
  -80.0000000000  -38.0000000000   10.0000000000

  -73.1014490217  -42.0509251289   10.0000000000
  -73.1014490217  -42.0509251289   13.0000000000
