   89.9687665802    9.2937711482   60.0000000000
   89.9687665802    9.2937711482   63.0000000000

   82.0000000000   10.0000000000   60.0000000000
   86.5959954166   16.5480398694   60.0000000000

   86.5959954166   16.5480398694   63.0000000000
   82.0000000000   10.0000000000   60.0000000000

   78.6272288364   17.2542687211   60.0000000000
   78.6272288364   17.2542687211   63.0000000000

   82.0000000000   10.0000000000   60.0000000000
   74.0312334198   10.7062288518   60.0000000000

   74.0312334198   10.7062288518   63.0000000000
   82.0000000000   10.0000000000   60.0000000000

   77.4040045834    3.4519601306   60.0000000000
   77.4040045834    3.4519601306   63.0000000000

   82.0000000000   10.0000000000   60.0000000000
   85.3727711636    2.7457312789   60.0000000000

   85.3727711636    2.7457312789   63.0000000000
   82.0000000000   10.0000000000   60.0000000000

   89.9687665802    9.2937711482   60.0000000000
   89.9687665802    9.2937711482   63.0000000000

   82.0000000000   10.0000000000   60.0000000000
   86.5959954166   16.5480398694   60.0000000000

   86.5959954166   16.5480398694   63.0000000000
   82.0000000000   10.0000000000   60.0000000000

   89.9687665802    9.2937711482   60.0000000000
   89.9687665802    9.2937711482   63.0000000000
