  -53.1014490217  -66.0509251289   10.0000000000
  -53.1014490217  -66.0509251289   13.0000000000

  -60.0000000000  -62.0000000000   10.0000000000
  -53.0425204404  -58.0511421679   10.0000000000

  -53.0425204404  -58.0511421679   13.0000000000
  -60.0000000000  -62.0000000000   10.0000000000

  -59.9410714187  -54.0002170390   10.0000000000
  -59.9410714187  -54.0002170390   13.0000000000

  -60.0000000000  -62.0000000000   10.0000000000
  -66.8985509783  -57.9490748711   10.0000000000

  -66.8985509783  -57.9490748711   13.0000000000
  -60.0000000000  -62.0000000000   10.0000000000

  -66.9574795596  -65.9488578321   10.0000000000
  -66.9574795596  -65.9488578321   13.0000000000

  -60.0000000000  -62.0000000000   10.0000000000
  -60.0589285813  -69.9997829610   10.0000000000

  -60.0589285813  -69.9997829610   13.0000000000
  -60.0000000000  -62.0000000000   10.0000000000

  -53.1014490217  -66.0509251289   10.0000000000
  -53.1014490217  -66.0509251289   13.0000000000

  -60.0000000000  -62.0000000000   10.0000000000
  -53.0425204404  -58.0511421679   10.0000000000

  -53.0425204404  -58.0511421679   13.0000000000
  -60.0000000000  -62.0000000000   10.0000000000

  -53.1014490217  -66.0509251289   10.0000000000
  -53.1014490217  -66.0509251289   13.0000000000
