   79.7332463824   -2.3278537529   60.0000000000
   79.7332463824   -2.3278537529   63.0000000000

   82.0000000000  -10.0000000000   60.0000000000
   74.2223496396   -8.1269930934   60.0000000000

   74.2223496396   -8.1269930934   63.0000000000
   82.0000000000  -10.0000000000   60.0000000000

   76.4891032573  -15.7991393405   60.0000000000
   76.4891032573  -15.7991393405   63.0000000000

   82.0000000000  -10.0000000000   60.0000000000
   84.2667536176  -17.6721462471   60.0000000000

   84.2667536176  -17.6721462471   63.0000000000
   82.0000000000  -10.0000000000   60.0000000000

   89.7776503604  -11.8730069066   60.0000000000
   89.7776503604  -11.8730069066   63.0000000000

   82.0000000000  -10.0000000000   60.0000000000
   87.5108967427   -4.2008606595   60.0000000000

   87.5108967427   -4.2008606595   63.0000000000
   82.0000000000  -10.0000000000   60.0000000000

   79.7332463824   -2.3278537529   60.0000000000
   79.7332463824   -2.3278537529   63.0000000000

   82.0000000000  -10.0000000000   60.0000000000
   74.2223496396   -8.1269930934   60.0000000000

   74.2223496396   -8.1269930934   63.0000000000
   82.0000000000  -10.0000000000   60.0000000000

   79.7332463824   -2.3278537529   60.0000000000
   79.7332463824   -2.3278537529   63.0000000000
