   55.7332463824   17.6721462471   60.0000000000
   55.7332463824   17.6721462471   63.0000000000

   58.0000000000   10.0000000000   60.0000000000
   50.2223496396   11.8730069066   60.0000000000

   50.2223496396   11.8730069066   63.0000000000
   58.0000000000   10.0000000000   60.0000000000

   52.4891032573    4.2008606595   60.0000000000
   52.4891032573    4.2008606595   63.0000000000

   58.0000000000   10.0000000000   60.0000000000
   60.2667536176    2.3278537529   60.0000000000

   60.2667536176    2.3278537529   63.0000000000
   58.0000000000   10.0000000000   60.0000000000

   65.7776503604    8.1269930934   60.0000000000
   65.7776503604    8.1269930934   63.0000000000

   58.0000000000   10.0000000000   60.0000000000
   63.5108967427   15.7991393405   60.0000000000

   63.5108967427   15.7991393405   63.0000000000
   58.0000000000   10.0000000000   60.0000000000

   55.7332463824   17.6721462471   60.0000000000
   55.7332463824   17.6721462471   63.0000000000

   58.0000000000   10.0000000000   60.0000000000
   50.2223496396   11.8730069066   60.0000000000

   50.2223496396   11.8730069066   63.0000000000
   58.0000000000   10.0000000000   60.0000000000

   55.7332463824   17.6721462471   60.0000000000
   55.7332463824   17.6721462471   63.0000000000
