   14.0702180088   38.9423811780   10.0000000000
   14.0702180088   38.9423811780   13.0000000000

   22.0000000000   40.0000000000   10.0000000000
   18.9510337718   32.6037979382   10.0000000000

   18.9510337718   32.6037979382   13.0000000000
   22.0000000000   40.0000000000   10.0000000000

   26.8808157630   33.6614167602   10.0000000000
   26.8808157630   33.6614167602   13.0000000000

   22.0000000000   40.0000000000   10.0000000000
   29.9297819912   41.0576188220   10.0000000000

   29.9297819912   41.0576188220   13.0000000000
   22.0000000000   40.0000000000   10.0000000000

   25.0489662282   47.3962020618   10.0000000000
   25.0489662282   47.3962020618   13.0000000000

   22.0000000000   40.0000000000   10.0000000000
   17.1191842370   46.3385832398   10.0000000000

   17.1191842370   46.3385832398   13.0000000000
   22.0000000000   40.0000000000   10.0000000000

   14.0702180088   38.9423811780   10.0000000000
   14.0702180088   38.9423811780   13.0000000000

   22.0000000000   40.0000000000   10.0000000000
   18.9510337718   32.6037979382   10.0000000000

   18.9510337718   32.6037979382   13.0000000000
   22.0000000000   40.0000000000   10.0000000000

   14.0702180088   38.9423811780   10.0000000000
   14.0702180088   38.9423811780   13.0000000000
