    0.6035142899   47.5645035093   10.0000000000
    0.6035142899   47.5645035093   13.0000000000

   -2.0000000000   40.0000000000   10.0000000000
   -7.2492950611   46.0369612688   10.0000000000

   -7.2492950611   46.0369612688   13.0000000000
   -2.0000000000   40.0000000000   10.0000000000

   -9.8528093510   38.4724577595   10.0000000000
   -9.8528093510   38.4724577595   13.0000000000

   -2.0000000000   40.0000000000   10.0000000000
   -4.6035142899   32.4354964907   10.0000000000

   -4.6035142899   32.4354964907   13.0000000000
   -2.0000000000   40.0000000000   10.0000000000

    3.2492950611   33.9630387312   10.0000000000
    3.2492950611   33.9630387312   13.0000000000

   -2.0000000000   40.0000000000   10.0000000000
    5.8528093510   41.5275422405   10.0000000000

    5.8528093510   41.5275422405   13.0000000000
   -2.0000000000   40.0000000000   10.0000000000

    0.6035142899   47.5645035093   10.0000000000
    0.6035142899   47.5645035093   13.0000000000

   -2.0000000000   40.0000000000   10.0000000000
   -7.2492950611   46.0369612688   10.0000000000

   -7.2492950611   46.0369612688   13.0000000000
   -2.0000000000   40.0000000000   10.0000000000

    0.6035142899   47.5645035093   10.0000000000
    0.6035142899   47.5645035093   13.0000000000
