   33.2611335365   24.6948642684   10.0000000000
   33.2611335365   24.6948642684   13.0000000000

   30.0000000000   32.0000000000   10.0000000000
   37.9569998899   31.1716566219   10.0000000000

   37.9569998899   31.1716566219   13.0000000000
   30.0000000000   32.0000000000   10.0000000000

   34.6958663534   38.4767923535   10.0000000000
   34.6958663534   38.4767923535   13.0000000000

   30.0000000000   32.0000000000   10.0000000000
   26.7388664635   39.3051357316   10.0000000000

   26.7388664635   39.3051357316   13.0000000000
   30.0000000000   32.0000000000   10.0000000000

   22.0430001101   32.8283433781   10.0000000000
   22.0430001101   32.8283433781   13.0000000000

   30.0000000000   32.0000000000   10.0000000000
   25.3041336466   25.5232076465   10.0000000000

   25.3041336466   25.5232076465   13.0000000000
   30.0000000000   32.0000000000   10.0000000000

   33.2611335365   24.6948642684   10.0000000000
   33.2611335365   24.6948642684   13.0000000000

   30.0000000000   32.0000000000   10.0000000000
   37.9569998899   31.1716566219   10.0000000000

   37.9569998899   31.1716566219   13.0000000000
   30.0000000000   32.0000000000   10.0000000000

   33.2611335365   24.6948642684   10.0000000000
   33.2611335365   24.6948642684   13.0000000000
