  -67.0707941875  -34.2578255574   10.0000000000
  -67.0707941875  -34.2578255574   13.0000000000

  -60.0000000000  -38.0000000000   10.0000000000
  -66.7762152264  -42.2524001700   10.0000000000

  -66.7762152264  -42.2524001700   13.0000000000
  -60.0000000000  -38.0000000000   10.0000000000

  -59.7054210389  -45.9945746126   10.0000000000
  -59.7054210389  -45.9945746126   13.0000000000

  -60.0000000000  -38.0000000000   10.0000000000
  -52.9292058125  -41.7421744426   10.0000000000

  -52.9292058125  -41.7421744426   13.0000000000
  -60.0000000000  -38.0000000000   10.0000000000

  -53.2237847736  -33.7475998300   10.0000000000
  -53.2237847736  -33.7475998300   13.0000000000

  -60.0000000000  -38.0000000000   10.0000000000
  -60.2945789611  -30.0054253874   10.0000000000

  -60.2945789611  -30.0054253874   13.0000000000
  -60.0000000000  -38.0000000000   10.0000000000

  -67.0707941875  -34.2578255574   10.0000000000
  -67.0707941875  -34.2578255574   13.0000000000

  -60.0000000000  -38.0000000000   10.0000000000
  -66.7762152264  -42.2524001700   10.0000000000

  -66.7762152264  -42.2524001700   13.0000000000
  -60.0000000000  -38.0000000000   10.0000000000

  -67.0707941875  -34.2578255574   10.0000000000
  -67.0707941875  -34.2578255574   13.0000000000
