   33.2611335365   15.3051357316   10.0000000000
   33.2611335365   15.3051357316   13.0000000000

   30.0000000000    8.0000000000   10.0000000000
   25.3041336466   14.4767923535   10.0000000000

   25.3041336466   14.4767923535   13.0000000000
   30.0000000000    8.0000000000   10.0000000000

   22.0430001101    7.1716566219   10.0000000000
   22.0430001101    7.1716566219   13.0000000000

   30.0000000000    8.0000000000   10.0000000000
   26.7388664635    0.6948642684   10.0000000000

   26.7388664635    0.6948642684   13.0000000000
   30.0000000000    8.0000000000   10.0000000000

   34.6958663534    1.5232076465   10.0000000000
   34.6958663534    1.5232076465   13.0000000000

   30.0000000000    8.0000000000   10.0000000000
   37.9569998899    8.8283433781   10.0000000000

   37.9569998899    8.8283433781   13.0000000000
   30.0000000000    8.0000000000   10.0000000000

   33.2611335365   15.3051357316   10.0000000000
   33.2611335365   15.3051357316   13.0000000000

   30.0000000000    8.0000000000   10.0000000000
   25.3041336466   14.4767923535   10.0000000000

   25.3041336466   14.4767923535   13.0000000000
   30.0000000000    8.0000000000   10.0000000000

   33.2611335365   15.3051357316   10.0000000000
   33.2611335365   15.3051357316   13.0000000000
