  -87.0707941875  -41.7421744426   10.0000000000
  -87.0707941875  -41.7421744426   13.0000000000

  -80.0000000000  -38.0000000000   10.0000000000
  -80.2945789611  -45.9945746126   10.0000000000

  -80.2945789611  -45.9945746126   13.0000000000
  -80.0000000000  -38.0000000000   10.0000000000

  -73.2237847736  -42.2524001700   10.0000000000
  -73.2237847736  -42.2524001700   13.0000000000

  -80.0000000000  -38.0000000000   10.0000000000
  -72.9292058125  -34.2578255574   10.0000000000

  -72.9292058125  -34.2578255574   13.0000000000
  -80.0000000000  -38.0000000000   10.0000000000

  -79.7054210389  -30.0054253874   10.0000000000
  -79.7054210389  -30.0054253874   13.0000000000

  -80.0000000000  -38.0000000000   10.0000000000
  -86.7762152264  -33.7475998300   10.0000000000

  -86.7762152264  -33.7475998300   13.0000000000
  -80.0000000000  -38.0000000000   10.0000000000

  -87.0707941875  -41.7421744426   10.0000000000
  -87.0707941875  -41.7421744426   13.0000000000

  -80.0000000000  -38.0000000000   10.0000000000
  -80.2945789611  -45.9945746126   10.0000000000

  -80.2945789611  -45.9945746126   13.0000000000
  -80.0000000000  -38.0000000000   10.0000000000

  -87.0707941875  -41.7421744426   10.0000000000
  -87.0707941875  -41.7421744426   13.0000000000
