   -9.9297819912   58.9423811780   10.0000000000
   -9.9297819912   58.9423811780   13.0000000000

   -2.0000000000   60.0000000000   10.0000000000
   -5.0489662282   52.6037979382   10.0000000000

   -5.0489662282   52.6037979382   13.0000000000
   -2.0000000000   60.0000000000   10.0000000000

    2.8808157630   53.6614167602   10.0000000000
    2.8808157630   53.6614167602   13.0000000000

   -2.0000000000   60.0000000000   10.0000000000
    5.9297819912   61.0576188220   10.0000000000

    5.9297819912   61.0576188220   13.0000000000
   -2.0000000000   60.0000000000   10.0000000000

    1.0489662282   67.3962020618   10.0000000000
    1.0489662282   67.3962020618   13.0000000000

   -2.0000000000   60.0000000000   10.0000000000
   -6.8808157630   66.3385832398   10.0000000000

   -6.8808157630   66.3385832398   13.0000000000
   -2.0000000000   60.0000000000   10.0000000000

   -9.9297819912   58.9423811780   10.0000000000
   -9.9297819912   58.9423811780   13.0000000000

   -2.0000000000   60.0000000000   10.0000000000
   -5.0489662282   52.6037979382   10.0000000000

   -5.0489662282   52.6037979382   13.0000000000
   -2.0000000000   60.0000000000   10.0000000000

   -9.9297819912   58.9423811780   10.0000000000
   -9.9297819912   58.9423811780   13.0000000000
